言	120308	['yan']	-0.03125
联	120301	['lian']	0.0
持	119990	['chi']	-0.020833333333333332
组	119734	['zu']	0.0
每	119594	['mei']	0.0
济	119161	['ji']	-0.08333333333333333
车	118824	['che', 'ju']	0.0
亲	118451	['qing', 'qin']	0.075
极	117736	['ji']	0.125
林	117675	['lin']	0.0
服	116961	['fu']	0.0
快	116923	['kuai']	0.0
办	116904	['ban']	0.017857142857142856
议	116810	['yi']	-0.125
往	116539	['wang']	0.0
元	116488	['yuan']	0.0
英	116193	['ying']	0.0
士	115704	['shi']	0.0
证	115610	['zheng']	0.0234375
近	115441	['jin']	0.08333333333333333
失	115346	['shi']	-0.2916666666666667
转	115087	['zhuan']	0.0
夫	114784	['fu']	0.0
令	114570	['ling']	0.11538461538461538
准	113877	['zhun']	0.0625
布	113652	['bu']	0.0
始	112987	['shi']	0.0
怎	112294	['zen']	0.0
呢	112185	['ni', 'ne']	-0.041666666666666664
存	110970	['cun']	0.0
未	110491	['wei']	-0.24375
远	110455	['yuan']	0.0
叫	110131	['jiao']	0.1875
台	109362	['tai']	0.0
单	109359	['dan', 'shan', 'chan']	0.0
影	108862	['ying']	0.03125
具	108811	['ju']	0.1
罗	108376	['luo']	-0.00686813186813187
字	108218	['zi']	0.0
爱	108167	['ai']	0.28125
击	107513	['ji']	0.041666666666666664
流	107397	['liu']	0.0
备	107114	['bei']	0.013888888888888888
兵	106982	['bing']	0.0
连	106814	['lian']	0.020833333333333332
调	106379	['tiao', 'diao']	0.02223320158102767
深	105924	['shen']	0.0
商	105406	['shang']	0.0
算	105293	['suan']	0.0
质	104560	['zhi']	0.21875
团	104151	['tuan']	0.0
集	104019	['ji']	0.0
百	103938	['bai']	0.0
需	103832	['xu']	0.05
价	103634	['jie', 'jia']	0.125
花	103367	['hua']	0.012019230769230768
党	103165	['dang']	0.0
华	103158	['hua']	0.0
城	102833	['cheng']	0.0
石	102149	['dan', 'shi']	0.0
级	102018	['ji']	-0.0625
整	100910	['zheng']	0.11224489795918367
