去	-0.8173913043478261	0.6655400358570984
夺	-0.76	0.7134952031398099
缺	-0.6633663366336633	0.8142462362859086
谋	-0.8153846153846154	0.6615345748932578
凶	-1	0.5354409796390885
奴	-1	0.5354409796390885
怯	-1	0.5354409796390885
乏	-1	0.5354409796390884
警	-1	0.5354409796390884
卖	-1	0.5354409796390884
没	-0.6357012750455374	0.8395864322248272
逆	-1	0.530772083864004
冤	-1	0.5276334472589853
蛮	-1	0.5276334472589853
空	-0.6818181818181818	0.7693068177450372
消	-0.7128463476070529	0.7337536666033018
萎	-1	0.5196946989102007
欠	-1	0.5196946989102007
蠢	-1	0.5196946989102007
衰	-0.8064516129032258	0.6441810814626581
斗	-0.7014925373134329	0.7381543314196741
事	-0.5251396648044693	0.972124301744753
拖	-1	0.5069490962084744
昏	-1	0.5034146962085906
漏	-1	0.5034146962085906
泄	-1	0.5034146962085906
争	-0.5115633672525439	0.9727672049975982
单	-0.6883116883116882	0.7228879476114977
忙	-1	0.4950689195281103
陷	-1	0.4950689195281103
执	-1	0.4950689195281103
背	-1	0.4950689195281103
丢	-1	0.4950689195281103
言	-0.5354838709677419	0.9244781554912263
横	-0.7313432835820896	0.6726307913802724
干	-0.5961538461538461	0.8233055542434032
忌	-1	0.48999427780337823
制	-0.5953757225433526	0.8227155900301222
区	-0.6363636363636365	0.7693068177450372
狗	-1	0.486582880967408
吵	-1	0.486582880967408
盲	-1	0.486582880967408
艰	-1	0.486582880967408
惧	-0.7894736842105263	0.6132589765454988
胡	-1	0.48142295313725825
苛	-1	0.47795422323898396
惩	-1	0.47795422323898396
惶	-1	0.47795422323898396
痕	-1	0.47795422323898396
疑	-0.5039637599093997	0.9473101969850111
滥	-0.8113207547169811	0.5865973962327706
态	-0.6017316017316018	0.7856188985730221
诡	-1	0.47270757595695145
紧	-1	0.47270757595695145
糊	-0.7425742574257426	0.6357810204284768
嘴	-0.71875	0.6558462131345877
退	-1	0.46918054943798615
歧	-1	0.46918054943798604
严	-0.5077720207253886	0.9237191483354086
模	-0.7794117647058824	0.5961317898204401
胆	-0.6505376344086022	0.7106157820609494
场	-0.8347107438016528	0.5536565993742871
计	-0.8678414096916299	0.530772083864004
乞	-1	0.4602594223763874
亡	-1	0.4602594223763874
泥	-1	0.4602594223763874
血	-0.5670103092783506	0.8014405379262739
骂	-1	0.4511883639059736
魔	-1	0.4511883639059736
沙	-1	0.4511883639059736
偷	-1	0.4511883639059736
蒙	-1	0.4511883639059736
咬	-1	0.4511883639059736
酷	-1	0.4511883639059736
控	-0.7709923664122137	0.58244263099188
狱	-1	0.4419648542299529
闷	-1	0.4419648542299529
疲	-0.7831325301204819	0.5639507136784645
鬼	-1	0.4325863312029963
牙	-1	0.4325863312029963
浅	-1	0.4325863312029963
虫	-1	0.43258633120299617
了	-0.46016646848989295	0.9393923001249097
头	-0.4479166666666667	0.9592377960216338
败	-0.5897435897435896	0.7274682069659875
冒	-0.558139534883721	0.7614874461456976
略	-1	0.42305018961951335
停	-1	0.42305018961951335
论	-0.6842105263157895	0.6132589765454988
根	-1	0.41725174762601025
突	-0.569620253164557	0.7319727612922273
堪	-0.7520661157024793	0.5536565993742871
为	-0.45323090826931767	0.9144700685522198
惹	-0.85	0.486582880967408
蛋	-1	0.4133537804899682
夸	-0.5555555555555555	0.7407597393541084
骚	-1	0.4074578879645968
题	-1	0.4074578879645968
处	-0.5000000000000001	0.8111243971624381
患	-0.8461538461538461	0.47795422323898396
染	-0.8461538461538461	0.47795422323898396
敌	-0.5261958997722095	0.7685365574168441
咒	-1	0.40349441030503164
皱	-1	0.40349441030503164
妒	-1	0.40349441030503164
走	-1	0.40349441030503164
慢	-1	0.40349441030503164
霸	-1	0.40349441030503164
嘲	-1	0.40349441030503164
浮	-0.888888888888889	0.4511883639059735
教	-0.5294117647058824	0.7574789253643514
牢	-0.6691176470588235	0.5961317898204401
凄	-0.7391304347826088	0.5354409796390885
窘	-1	0.3934693402873666
疹	-1	0.3934693402873666
兽	-1	0.3934693402873666
缠	-1	0.3934693402873666
耗	-1	0.3934693402873666
抵	-1	0.3934693402873666
削	-1	0.3934693402873666
徒	-0.5384615384615384	0.7274682069659874
私	-0.5466666666666666	0.7134952031398099
寒	-0.7333333333333333	0.5276334472589853
异	-0.44000000000000006	0.875485528555877
郁	-1	0.3832757856308392
厉	-1	0.3832757856308392
药	-0.574468085106383	0.6660174946826553
责	-0.48484848484848486	0.785618898573022
哄	-0.7272727272727273	0.5196946989102007
遗	-1	0.3770776042315769
漠	-0.8333333333333334	0.4511883639059736
歪	-0.8333333333333334	0.4511883639059736
止	-0.673469387755102	0.5580977904154747
痴	-0.47826086956521735	0.7841849166013102
嚣	-1	0.37410423327281916
斑	-1	0.37291091472694393
憎	-1	0.37291091472694393
墓	-1	0.3729109147269438
篡	-1	0.3729109147269438
两	-1	0.3729109147269438
拼	-1	0.3729109147269438
肉	-1	0.3729109147269438
狡	-1	0.3729109147269438
解	-0.4154302670623145	0.8942488584871936
挑	-0.5522388059701493	0.6726307913802725
倦	-0.6027874564459932	0.6158286748567638
悔	-0.4772727272727273	0.7693068177450372
子	-0.3846153846153847	0.9518451458788036
烂	-0.4878048780487805	0.74504460397349
命	-0.42608695652173917	0.8529035326070231
投	-0.5121951219512195	0.7077074223191406
洪	-1	0.36237184837822667
焚	-1	0.36237184837822667
滞	-1	0.36237184837822667
泪	-1	0.36237184837822667
检	-1	0.36237184837822667
牵	-1	0.36237184837822667
肿	-1	0.36237184837822667
蔑	-1	0.36237184837822667
围	-1	0.36237184837822667
蚀	-1	0.36237184837822667
忽	-0.7142857142857143	0.5034146962085906
势	-0.48148148148148145	0.7407597393541085
顾	-0.8235294117647058	0.4325863312029963
傲	-0.8235294117647058	0.43258633120299617
种	-1	0.3559635789168587
怖	-0.7101449275362319	0.49842393093394455
虑	-0.6326530612244897	0.5580977904154747
谎	-1	0.3516556589984903
临	-1	0.3516556589984903
怏	-1	0.3516556589984903
侮	-1	0.3516556589984903
语	-0.7073170731707317	0.4950689195281103
脚	-1	0.3494909052766835
摇	-0.6506550218340612	0.5338898658177329
斯	-0.8481012658227847	0.40942974009204713
喧	-1	0.34075936979955634
枯	-1	0.34075936979955634
亵	-1	0.34075936979955623
侧	-1	0.34075936979955623
慌	-1	0.34075936979955623
操	-0.7000000000000001	0.486582880967408
曲	-0.6	0.5654017914929219
独	-0.422680412371134	0.8014405379262739
叹	-0.5410958904109588	0.6221784683448043
料	-0.8125	0.4133537804899683
来	-0.46596858638743455	0.7201029251839566
族	-0.6954314720812182	0.48142295313725825
棘	-1	0.3341338913173696
愧	-0.4457831325301204	0.749258646010142
排	-0.6923076923076923	0.47795422323898396
懦	-1	0.3296799539643607
食	-1	0.3296799539643607
拆	-1	0.3296799539643607
瑟	-1	0.3296799539643607
屠	-1	0.3296799539643607
诞	-1	0.3296799539643607
溃	-1	0.3296799539643607
疼	-1	0.3296799539643607
琐	-1	0.3296799539643607
凌	-1	0.3296799539643607
掠	-1	0.3296799539643607
喊	-1	0.3296799539643607
僵	-1	0.3296799539643607
帐	-1	0.3296799539643607
妇	-1	0.3296799539643607
涩	-1	0.3296799539643607
卸	-1	0.3296799539643607
挫	-1	0.3296799539643607
罚	-1	0.3296799539643607
眼	-0.3598409542743539	0.9088490262740435
脏	-0.8064516129032258	0.40349441030503164
休	-0.8064516129032258	0.40349441030503164
憾	-1	0.32294312550183535
重	-0.3353658536585366	0.9623717431928238
绪	-0.6842105263157895	0.46918054943798604
税	-0.7575757575757575	0.42305018961951335
吃	-0.4501347708894879	0.709649558523241
悼	-1	0.31841433380615203
鄙	-1	0.31841433380615203
稽	-1	0.31841433380615203
涂	-1	0.31841433380615203
多	-0.3820224719101124	0.8313618527314045
沸	-0.6	0.5276334472589853
半	-1	0.31613859078764417
晃	-1	0.31613859078764417
垂	-0.8	0.3934693402873666
鸣	-0.8	0.3934693402873666
泣	-0.8	0.3934693402873666
草	-0.8	0.3934693402873666
巴	-0.6482412060301509	0.4848686350814204
占	-1	0.31156428397872993
惜	-0.6756756756756757	0.4602594223763874
稀	-0.6756756756756757	0.4602594223763874
让	-0.4610778443113772	0.6715377399445649
指	-0.5088967971530249	0.608067899289016
担	-0.6739130434782609	0.45845728522436713
焰	-1	0.3082782008664601
劫	-1	0.3069593799135585
挖	-1	0.3069593799135585
台	-1	0.3069593799135585
莫	-1	0.3069593799135585
拙	-1	0.3069593799135585
歼	-1	0.3069593799135585
规	-1	0.3069593799135585
抢	-1	0.3069593799135585
牛	-0.641025641025641	0.47795422323898396
果	-0.4754098360655737	0.6382010711600374
手	-0.3473344103392568	0.8729701693799825
批	-0.6666666666666666	0.4511883639059736
矛	-1	0.29999420588557435
盾	-1	0.29999420588557435
住	-0.7402597402597403	0.4015027407342353
转	-1	0.29531191028128656
弊	-1	0.29531191028128656
仓	-1	0.29531191028128656
瘦	-1	0.29531191028128656
孽	-1	0.29531191028128656
秽	-1	0.29531191028128656
揭	-1	0.29531191028128656
犬	-1	0.29531191028128656
奈	-1	0.29531191028128656
燥	-1	0.29531191028128656
耳	-0.49090909090909096	0.6001503456551527
风	-0.4	0.7364028618842733
张	-0.3829578844270323	0.7674317220748079
强	-0.3012704174228676	0.974608310240995
派	-0.5555555555555557	0.5276334472589853
煞	-0.7857142857142857	0.37291091472694393
否	-0.5754716981132075	0.5067142541534744
物	-0.39024390243902446	0.74504460397349
拒	-0.6145833333333334	0.47270757595695145
抑	-0.6571428571428571	0.4419648542299529
线	-0.5319148936170214	0.543119464859708
避	-0.6551724137931034	0.44010163343459796
殉	-1	0.28822967723739035
行	-0.2945326278659612	0.977177308574907
供	-0.5714285714285714	0.5034146962085906
负	-0.569377990430622	0.5017566499874784
迷	-0.5102040816326531	0.5580977904154747
稚	-1	0.28346868942621073
撒	-1	0.28346868942621073
胁	-1	0.28346868942621073
谓	-1	0.28346868942621073
索	-1	0.28346868942621073
惰	-1	0.28346868942621073
唆	-1	0.28346868942621073
噘	-1	0.28346868942621073
脾	-1	0.28346868942621073
霉	-1	0.28346868942621073
缩	-0.6470588235294118	0.4325863312029963
掉	-0.6470588235294118	0.4325863312029963
及	-0.6470588235294117	0.43258633120299617
减	-0.39726027397260283	0.7037840905280504
沮	-1	0.2762674300339062
肖	-1	0.271426427488607
剥	-1	0.271426427488607
枉	-1	0.271426427488607
炸	-1	0.271426427488607
矫	-1	0.271426427488607
渎	-1	0.271426427488607
旁	-1	0.271426427488607
诅	-1	0.271426427488607
衣	-0.7692307692307692	0.3516556589984903
着	-0.34042553191489366	0.7912601766099203
吹	-0.6363636363636364	0.42305018961951335
挥	-0.6363636363636364	0.42305018961951335
抹	-0.6363636363636364	0.42305018961951335
脸	-0.6363636363636364	0.42305018961951335
疏	-0.6363636363636364	0.42305018961951335
施	-0.6363636363636364	0.42305018961951335
其	-0.44444444444444436	0.5934303402594009
党	-0.5238095238095238	0.5034146962085906
装	-0.40983606557377045	0.6382010711600374
袭	-1	0.2591817793182821
渣	-1	0.2591817793182821
睡	-1	0.2591817793182821
末	-1	0.2591817793182821
刁	-1	0.2591817793182821
唉	-1	0.2591817793182821
匆	-1	0.2591817793182821
拧	-1	0.2591817793182821
俯	-1	0.2591817793182821
讹	-1	0.2591817793182821
属	-1	0.2591817793182821
恸	-1	0.2591817793182821
饿	-1	0.2591817793182821
瘟	-1	0.2591817793182821
沦	-1	0.2591817793182821
酸	-1	0.2591817793182821
刑	-1	0.2591817793182821
措	-1	0.2591817793182821
肝	-1	0.2591817793182821
茫	-1	0.2591817793182821
尸	-1	0.2591817793182821
绕	-1	0.2591817793182821
疤	-1	0.2591817793182821
忿	-1	0.2591817793182821
灰	-1	0.2591817793182821
悖	-1	0.2591817793182821
讥	-1	0.2591817793182821
昧	-1	0.2591817793182821
胖	-1	0.2591817793182821
坟	-1	0.2591817793182821
诫	-1	0.2591817793182821
训	-1	0.2591817793182821
盗	-1	0.2591817793182821
肥	-1	0.2591817793182821
猥	-1	0.2591817793182821
诬	-1	0.2591817793182821
余	-0.7600000000000001	0.34075936979955623
，	-0.795868772782503	0.3242315302021007
受	-0.2542372881355932	0.9926764981212346
犹	-1	0.25173643242143473
嫉	-1	0.25173643242143473
惫	-1	0.25173643242143473
然	-0.2538461538461538	0.986876271263059
的	-0.2497837510224012	0.9999999999980731
者	-0.2499999999999997	0.9976499844488406
忘	-0.3436692506459948	0.7247292169102477
要	-0.3455497382198952	0.7201029251839566
分	-0.278815196394076	0.8912356244268779
穷	-0.6129032258064516	0.40349441030503164
唐	-0.6129032258064516	0.40349441030503164
阻	-0.75	0.3296799539643607
怜	-0.5263157894736842	0.46918054943798604
权	-0.3333333333333333	0.7407597393541085
麻	-1	0.2467313435453432
鲁	-1	0.2467313435453432
隶	-1	0.2467313435453432
屑	-1	0.2467313435453432
油	-0.4666666666666667	0.5276334472589853
猛	-0.423076923076923	0.5796496154913181
任	-0.3811074918566775	0.6406050418796497
囊	-0.6923076923076924	0.3516556589984903
戏	-0.4074074074074074	0.5934303402594009
纵	-0.4074074074074074	0.5934303402594009
是	-0.320388349514563	0.7467386535076335
等	-0.4285714285714286	0.5580977904154747
糕	-1	0.23916086768870704
作	-0.24796747967479676	0.9623717431928238
政	-0.3814432989690722	0.6209169618966012
滑	-0.4545454545454546	0.5196946989102007
亏	-0.6	0.3934693402873666
凉	-0.6	0.3934693402873666
障	-0.5999999999999999	0.3934693402873666
申	-0.5999999999999999	0.3934693402873666
序	-0.5999999999999999	0.3934693402873666
擦	-0.7391304347826086	0.31841433380615203
条	-1	0.2340716616353513
只	-1	0.2340716616353513
捣	-1	0.2340716616353513
厄	-1	0.2340716616353513
谬	-1	0.2340716616353513
零	-1	0.2340716616353513
湮	-1	0.2340716616353513
瞎	-1	0.2340716616353513
聊	-1	0.2340716616353513
扼	-1	0.2340716616353513
衍	-1	0.2340716616353513
喉	-1	0.2340716616353513
淘	-1	0.2340716616353513
敷	-1	0.2340716616353513
气	-0.23023722249118192	0.9989772273909239
点	-0.23958333333333343	0.9592377960216338
化	-0.2332015810276681	0.9852522782634711
民	-0.3109243697478992	0.7334576729334964
惊	-0.22751322751322767	0.9965521347238969
折	-0.4418604651162791	0.511622529333813
适	-0.5862068965517241	0.3832757856308392
说	-0.2525921023604677	0.8845100110542735
窒	-0.7272727272727273	0.3069593799135585
龙	-0.7272727272727273	0.3069593799135585
八	-0.6058394160583942	0.3666085646432915
极	-0.22427035330261139	0.9869634717965623
口	-0.25862068965517243	0.855334823361005
额	-1	0.22119921692859512
迟	-1	0.22119921692859512
夷	-1	0.22119921692859512
床	-1	0.22119921692859512
狼	-1	0.22119921692859512
跳	-1	0.22119921692859512
寂	-1	0.22119921692859512
划	-1	0.22119921692859512
吊	-1	0.22119921692859512
串	-1	0.22119921692859512
狭	-1	0.22119921692859512
述	-1	0.22119921692859512
搅	-1	0.22119921692859512
伏	-1	0.22119921692859512
噩	-1	0.22119921692859512
掺	-1	0.22119921692859512
介	-1	0.22119921692859512
盘	-1	0.22119921692859512
降	-1	0.22119921692859512
含	-0.4025974025974027	0.5369869316887719
弹	-0.42857142857142855	0.5034146962085906
爆	-0.42857142857142855	0.5034146962085906
评	-0.4857142857142857	0.4419648542299529
眉	-0.4857142857142857	0.4419648542299529
无	-0.2143618093346007	0.9999999343265714
欲	-0.3448275862068966	0.6196512434107415
悍	-0.7142857142857143	0.29531191028128656
预	-0.7115384615384616	0.29295903069483864
氓	-1	0.20811043366321835
肇	-1	0.20811043366321835
幼	-1	0.20811043366321835
烘	-1	0.20811043366321835
怀	-0.2592592592592593	0.8021013009163853
以	-0.24149577804583836	0.8610733973510352
界	-0.6129032258064516	0.3385582345114958
形	-0.375	0.5506710358827784
昭	-1	0.20546639749666595
包	-0.4705882352941176	0.43258633120299617
算	-0.7058823529411765	0.28822967723739035
表	-0.33574007220216606	0.6028071441823737
脱	-0.5555555555555556	0.36237184837822667
纠	-0.5555555555555556	0.36237184837822667
居	-0.5555555555555556	0.36237184837822667
协	-0.4444444444444444	0.4511883639059736
过	-0.326241134751773	0.6093721646414789
勒	-0.7	0.28346868942621073
漫	-0.26952141057934514	0.7337536666033018
闻	-0.41237113402061853	0.47621116717027323
里	-0.6969696969696969	0.28107626656807383
电	-0.6363636363636365	0.3069593799135585
翼	-0.6363636363636365	0.3069593799135585
坐	-1	0.19480167598192943
乌	-1	0.19480167598192943
黑	-1	0.19480167598192943
疾	-1	0.19480167598192943
舍	-1	0.19480167598192943
旧	-1	0.19480167598192943
性	-0.1946902654867267	0.9999997138262424
质	-0.34693877551020413	0.5580977904154747
象	-0.3125	0.6171071140248879
洞	-0.38095238095238093	0.5034146962085906
劲	-0.5384615384615384	0.3516556589984903
糖	-0.5384615384615384	0.3516556589984903
肆	-0.3908629441624365	0.48142295313725825
短	-0.6842105263157895	0.271426427488607
源	-0.6842105263157895	0.271426427488607
中	-0.2222222222222222	0.8347011117784134
震	-0.39682539682539686	0.4674081989931028
状	-0.4444444444444444	0.41725174762601036
滔	-0.38461538461538464	0.47795422323898396
寡	-1	0.18126924692201818
呓	-1	0.18126924692201818
蛊	-1	0.18126924692201818
悻	-1	0.18126924692201818
挤	-1	0.18126924692201818
抛	-1	0.18126924692201818
陈	-1	0.18126924692201818
跌	-1	0.18126924692201818
戾	-1	0.18126924692201818
俩	-1	0.18126924692201818
渺	-1	0.18126924692201818
输	-1	0.18126924692201818
惆	-1	0.18126924692201818
畸	-1	0.18126924692201818
浊	-1	0.18126924692201818
账	-1	0.18126924692201818
靡	-1	0.18126924692201818
沼	-1	0.18126924692201818
猖	-1	0.18126924692201818
屡	-1	0.18126924692201818
敲	-1	0.18126924692201818
嘎	-1	0.18126924692201818
恍	-1	0.18126924692201818
架	-1	0.18126924692201818
咽	-1	0.18126924692201818
瓜	-1	0.18126924692201818
驴	-1	0.18126924692201818
癫	-1	0.18126924692201818
贱	-1	0.18126924692201818
僻	-1	0.18126924692201818
胎	-1	0.18126924692201818
嗒	-1	0.18126924692201818
碌	-1	0.18126924692201818
策	-1	0.18126924692201818
畜	-1	0.18126924692201818
掴	-1	0.18126924692201818
蹭	-1	0.18126924692201818
癔	-1	0.18126924692201818
怠	-1	0.18126924692201818
役	-1	0.18126924692201818
陋	-1	0.18126924692201818
唁	-1	0.18126924692201818
潺	-1	0.18126924692201818
煮	-1	0.18126924692201818
竟	-1	0.18126924692201818
恙	-1	0.18126924692201818
碱	-1	0.18126924692201818
瘫	-1	0.18126924692201818
左	-1	0.18126924692201818
倔	-1	0.18126924692201818
蚂	-1	0.18126924692201818
蔽	-1	0.18126924692201818
遭	-1	0.18126924692201818
堕	-1	0.18126924692201818
逃	-1	0.18126924692201818
己	-1	0.18126924692201818
熊	-1	0.18126924692201818
弯	-1	0.18126924692201818
懊	-1	0.18126924692201818
唾	-1	0.18126924692201818
蜂	-1	0.18126924692201818
撤	-1	0.18126924692201818
次	-1	0.18126924692201818
涛	-1	0.18126924692201818
监	-1	0.18126924692201818
滩	-1	0.18126924692201818
斜	-1	0.18126924692201818
勾	-1	0.18126924692201818
冬	-1	0.18126924692201818
犟	-1	0.18126924692201818
阵	-1	0.18126924692201818
淆	-1	0.18126924692201818
贬	-1	0.18126924692201818
钝	-1	0.18126924692201818
玷	-1	0.18126924692201818
面	-0.22431865828092235	0.7960743882657866
皮	-0.41176470588235303	0.43258633120299617
招	-0.41176470588235303	0.43258633120299617
局	-0.52	0.34075936979955623
攻	-0.52	0.34075936979955623
边	-0.52	0.34075936979955623
挡	-0.52	0.34075936979955623
庸	-0.3333333333333333	0.5276334472589853
做	-0.291970802919708	0.5988152896167687
站	-0.5161290322580646	0.3385582345114958
掩	-0.5384615384615385	0.32294312550183535
奢	-0.3191489361702128	0.543119464859708
塞	-1	0.1730408660566377
邪	-0.6666666666666666	0.2591817793182821
马	-0.6666666666666666	0.2591817793182821
尘	-0.6666666666666666	0.2591817793182821
汉	-0.6000000000000001	0.28346868942621073
太	-0.33649289099526075	0.5050672248101072
裁	-0.41935483870967744	0.40349441030503164
垢	-1	0.16750938738839738
法	-0.18604651162790703	0.8990705310520891
问	-0.19449225473321863	0.8558162378132937
内	-0.29554655870445345	0.5610340068829456
碍	-0.5	0.3296799539643607
摆	-0.5	0.3296799539643607
液	-0.5	0.3296799539643607
配	-0.5	0.3296799539643607
叨	-0.5	0.3296799539643607
翻	-0.5	0.3296799539643607
骨	-0.37142857142857133	0.4419648542299529
经	-0.2230576441102757	0.735522738700176
人	-0.16223967174982504	0.9999999997134691
闲	-0.40789473684210525	0.39749942946195704
妥	-0.3513513513513513	0.4602594223763874
波	-0.3513513513513513	0.4602594223763874
毛	-0.3772455089820359	0.42688372902574556
用	-0.16851441241685144	0.9505437414964865
摩	-0.6470588235294117	0.2467313435453432
二	-0.6470588235294117	0.2467313435453432
夫	-0.4754098360655738	0.3341338913173696
而	-0.1959595959595958	0.8079500913792459
尖	-0.28	0.5654017914929217
案	-0.3170731707317074	0.4950689195281103
老	-0.17741935483870966	0.8733928972109164
非	-0.4084507042253521	0.3770776042315769
咎	-1	0.15351827510938587
窝	-1	0.15351827510938587
啬	-1	0.15351827510938587
叉	-1	0.15351827510938587
呻	-1	0.15351827510938587
衅	-1	0.15351827510938587
猾	-1	0.15351827510938587
吟	-1	0.15351827510938587
腥	-1	0.15351827510938587
牲	-1	0.15351827510938587
则	-1	0.15351827510938587
哮	-1	0.15351827510938587
替	-1	0.15351827510938587
肮	-1	0.15351827510938587
咆	-1	0.15351827510938587
吝	-1	0.15351827510938587
几	-1	0.15351827510938587
君	-1	0.15351827510938587
泞	-1	0.15351827510938587
憔	-1	0.15351827510938587
燃	-1	0.15351827510938587
牺	-1	0.15351827510938587
录	-1	0.15351827510938587
悴	-1	0.15351827510938587
摊	-1	0.15351827510938587
淀	-1	0.15351827510938587
鱼	-1	0.15351827510938587
拨	-1	0.15351827510938587
坑	-1	0.15351827510938587
贼	-1	0.15351827510938587
锅	-1	0.15351827510938587
甲	-1	0.15351827510938587
宰	-1	0.15351827510938587
哈	-1	0.15351827510938587
屁	-1	0.15351827510938587
逗	-1	0.15351827510938587
谤	-1	0.15351827510938587
畏	-0.21621621621621626	0.708680108866529
